time,Lyman_alpha,MgII,au_factor,Lyman_alpha_corr,MgII_corr
2018-02-27,0.0062311483,0.2628478,0.9808409,0.0061117653,0.2578119
2018-02-28,0.0062323017,0.2628295,0.98130655,0.0061157984,0.25791633
2018-03-01,0.0061989967,0.26272953,0.9817805,0.0060860543,0.25794274
2018-03-02,0.006159648,0.26254,0.9822629,0.0060503935,0.2578833
2018-03-03,0.006157357,0.26250464,0.9827536,0.0060511646,0.25797737
2018-03-04,0.0062053716,0.26274893,0.9832522,0.0061014453,0.25834846
2018-03-05,0.006234209,0.26288468,0.9837582,0.0061329543,0.25861496
2018-03-06,0.0062374137,0.26293725,0.98427105,0.006139306,0.25880152
2018-03-07,0.0062608696,0.26305115,0.9847899,0.0061656414,0.25905013
2018-03-08,0.006264437,0.26306576,0.9853144,0.00617244,0.25920248
2018-03-09,0.006265455,0.26307124,0.98584354,0.006176758,0.25934708
2018-03-10,0.006298339,0.2631641,0.986377,0.0062125367,0.25957903
2018-03-11,0.006302481,0.26314676,0.9869141,0.0062200073,0.25970325
2018-03-12,0.0063103125,0.26319692,0.9874542,0.0062311445,0.2598949
2018-03-13,0.0063096746,0.26320532,0.98799664,0.006233937,0.26004598
2018-03-14,0.006272622,0.26311997,0.988541,0.006200744,0.26010486
2018-03-15,0.0062245196,0.26288137,0.9890866,0.006156589,0.26001245
2018-03-16,0.0061399853,0.2625614,0.9896332,0.006076333,0.25983948
2018-03-17,0.0061428733,0.26255926,0.99018043,0.006082553,0.25998104
2018-03-18,0.00616283,0.26266864,0.99072784,0.0061056875,0.26023313
2018-03-19,0.0061954604,0.26285824,0.99127537,0.0061414074,0.2605649
2018-03-20,0.0061677624,0.2627668,0.9918229,0.006117328,0.26061815
2018-03-21,0.006154959,0.2627137,0.9923706,0.0061080004,0.26070935
2018-03-22,0.006162353,0.26274273,0.99291867,0.0061187153,0.26088217
2018-03-23,0.0061548883,0.26275244,0.99346745,0.0061146813,0.261036
2018-03-24,0.006121563,0.2626298,0.9940173,0.0060849395,0.26105857
2018-03-25,0.0061435713,0.26274717,0.9945689,0.006110205,0.26132014
2018-03-26,0.0061301095,0.26274392,0.9951227,0.006100211,0.26146242
2018-03-27,0.006094134,0.26258215,0.9956792,0.006067802,0.26144758
2018-03-28,0.006058478,0.2624469,0.99623877,0.0060356907,0.2614598
2018-03-29,0.0060537015,0.26245722,0.99680173,0.0060343402,0.2616178
2018-03-30,0.006098272,0.2627389,0.9973684,0.0060822237,0.2620475
2018-03-31,0.006152082,0.26300722,0.9979386,0.0061393995,0.26246506
2018-04-01,0.0061388356,0.26297292,0.9985122,0.006129702,0.26258168
2018-04-02,0.006177695,0.26311526,0.999089,0.006172067,0.26287556
2018-04-03,0.006178895,0.26304623,0.9996686,0.0061768475,0.26295906
2018-04-04,0.0061610416,0.2629617,1.0002503,0.006162584,0.26302752
2018-04-05,0.0061606583,0.2629168,1.0008339,0.0061657955,0.26313603
2018-04-06,0.0062055937,0.26309446,1.0014184,0.0062143956,0.2634676
2018-04-07,0.006179469,0.26298884,1.0020032,0.006191848,0.26351565
2018-04-08,0.006190791,0.26305807,1.0025879,0.006206812,0.26373884
2018-04-09,0.0062095537,0.26313478,1.0031718,0.0062292493,0.2639694
2018-04-10,0.006200914,0.2631176,1.0037541,0.0062241927,0.26410538
2018-04-11,0.006151199,0.26292217,1.0043346,0.0061778617,0.2640618
2018-04-12,0.0061317002,0.26288185,1.004912,0.006161819,0.26417312
2018-04-13,0.0061232513,0.26287118,1.0054864,0.0061568455,0.26431337
2018-04-14,0.0061451076,0.26303235,1.0060565,0.0061823255,0.2646254
2018-04-15,0.0061651845,0.2631188,1.0066227,0.0062060147,0.26486135
2018-04-16,0.006160844,0.2632029,1.0071839,0.006205103,0.26509374
2018-04-17,0.0060905567,0.26290253,1.0077401,0.0061376984,0.26493743
2018-04-18,0.0060855406,0.26288384,1.0082914,0.0061359983,0.2650635
2018-04-19,0.0060659205,0.2629695,1.0088375,0.006119528,0.26529348
2018-04-20,0.0060764197,0.2631361,1.0093789,0.00613341,0.26560402
2018-04-21,0.006116711,0.26350978,1.009916,0.006177364,0.26612273
2018-04-22,0.006151996,0.2638017,1.0104492,0.006216279,0.2665582
2018-04-23,0.006136127,0.26381183,1.010979,0.006203496,0.26670823
2018-04-24,0.006150522,0.2638938,1.0115061,0.00622129,0.2669302
2018-04-25,0.006118679,0.26369885,1.0120308,0.0061922916,0.26687136
2018-04-26,0.006074209,0.2634862,1.0125538,0.0061504636,0.26679397
2018-04-27,0.0060963584,0.2635174,1.013075,0.0061760684,0.2669629
2018-04-28,0.006105066,0.26346087,1.0135949,0.0061880634,0.26704258
2018-04-29,0.0061081145,0.26342744,1.0141134,0.006194321,0.2671453
2018-04-30,0.006046771,0.26310834,1.0146306,0.006135239,0.26695776
2018-05-01,0.0059793303,0.2626743,1.0151461,0.006069894,0.2666528
2018-05-02,0.0059703826,0.26251748,1.0156597,0.006063877,0.2666284
2018-05-03,0.0059968545,0.26265115,1.0161711,0.0060938303,0.2668985
2018-05-04,0.0060104392,0.2627832,1.0166796,0.0061106915,0.26716632
2018-05-05,0.0060470956,0.26303375,1.017185,0.006151015,0.267554
2018-05-06,0.006058728,0.2631176,1.0176865,0.0061658854,0.26777124
2018-05-07,0.0060494742,0.26308772,1.0181835,0.0061594746,0.26787156
2018-05-08,0.0060763005,0.2633118,1.0186757,0.0061897794,0.26822934
2018-05-09,0.0061164205,0.26353803,1.0191622,0.0062336246,0.268588
2018-05-10,0.006148063,0.26371548,1.0196424,0.0062688254,0.26889548
2018-05-11,0.0061585363,0.263801,1.0201157,0.00628242,0.26910755
2018-05-12,0.0061295955,0.263622,1.0205816,0.0062557524,0.26904774
2018-05-13,0.006137313,0.2636514,1.0210392,0.0062664375,0.26919842
2018-05-14,0.0061235237,0.26361033,1.0214881,0.0062551065,0.2692748
2018-05-15,0.00607855,0.26336935,1.0219278,0.0062118396,0.26914448
2018-05-16,0.00607279,0.2633564,1.0223582,0.0062085665,0.26924455
2018-05-17,0.0060551525,0.26332378,1.022779,0.006193083,0.26932204
2018-05-18,0.0060695857,0.2633705,1.0231903,0.006210341,0.26947814
2018-05-19,0.0060439557,0.2632173,1.0235926,0.006186548,0.26942727
2018-05-20,0.0060189716,0.26309308,1.0239861,0.0061633433,0.26940367
2018-05-21,0.0059957663,0.26300615,1.0243716,0.0061418926,0.26941603
2018-05-22,0.0060322746,0.26320088,1.0247496,0.006181571,0.269715
2018-05-23,0.0060548107,0.26342398,1.0251207,0.006206912,0.27004138
2018-05-24,0.006095551,0.26384556,1.0254853,0.006250898,0.27056974
2018-05-25,0.0061099827,0.26410332,1.025844,0.006267889,0.2709288
2018-05-26,0.0061006793,0.26420993,1.026197,0.0062604984,0.27113143
2018-05-27,0.0061047967,0.26424158,1.0265447,0.006266847,0.2712558
2018-05-28,0.0061061596,0.26422608,1.026887,0.0062703365,0.27133033
2018-05-29,0.0061129127,0.26425782,1.0272242,0.0062793316,0.271452
2018-05-30,0.006088962,0.26418102,1.0275562,0.0062567503,0.27146083
2018-05-31,0.0061143064,0.26424658,1.0278826,0.006284789,0.27161446
2018-06-01,0.0061337287,0.26442355,1.0282034,0.0063067204,0.2718812
2018-06-02,0.006124443,0.26434672,1.0285181,0.0062991004,0.27188537
2018-06-03,0.0061152317,0.26413894,1.0288264,0.0062915115,0.2717531
2018-06-04,0.0061050616,0.26386768,1.029128,0.0062828897,0.2715536
2018-06-05,0.0060991975,0.26361245,1.0294219,0.0062786476,0.27136844
2018-06-06,0.0060739038,0.26334825,1.0297083,0.006254349,0.27117187
2018-06-07,0.006071325,0.263346,1.0299861,0.0062533803,0.2712427
2018-06-08,0.0060232226,0.26313537,1.0302551,0.006205456,0.27109656
2018-06-09,0.0060197436,0.263088,1.0305141,0.0062034307,0.2711159
2018-06-10,0.0060302545,0.2631769,1.030763,0.0062157633,0.27127302
2018-06-11,0.006055871,0.26331112,1.031001,0.006243609,0.271474
2018-06-12,0.0060549024,0.26349637,1.0312274,0.006243981,0.27172467
2018-06-13,0.0060912375,0.26376188,1.0314417,0.006282756,0.272055
2018-06-14,0.0060809692,0.2638147,1.0316437,0.006273394,0.27216277
2018-06-15,0.0060883635,0.26394084,1.0318335,0.0062821778,0.272343
2018-06-16,0.0060475343,0.26379237,1.032011,0.0062411223,0.27223665
2018-06-17,0.006049131,0.26379958,1.0321767,0.0062437723,0.2722878
2018-06-18,0.0060663945,0.26392815,1.0323313,0.006262529,0.2724613
2018-06-19,0.006121143,0.26428473,1.0324751,0.0063199275,0.2728674
2018-06-20,0.0061849677,0.26490206,1.032609,0.006386653,0.27354023
2018-06-21,0.0062184576,0.26514962,1.0327334,0.0064220093,0.2738289
2018-06-22,0.0061782952,0.26500198,1.0328491,0.0063812467,0.27370706
2018-06-23,0.006138227,0.26470315,1.0329565,0.0063405214,0.27342683
2018-06-24,0.006109411,0.26437253,1.0330561,0.0063113645,0.27311167
2018-06-25,0.0061127474,0.26421294,1.0331479,0.0063153724,0.27297103
2018-06-26,0.0061189355,0.26415834,1.0332327,0.006322284,0.27293703
2018-06-27,0.0061322297,0.26418367,1.0333102,0.0063364953,0.27298367
2018-06-28,0.00607221,0.2638447,1.0333805,0.0062749037,0.27265197
2018-06-29,0.006023609,0.26358458,1.0334437,0.0062250607,0.2723998
2018-06-30,0.0059901965,0.26332992,1.0334998,0.006190867,0.27215144
2018-07-01,0.005945746,0.26303068,1.0335485,0.0061452165,0.27185497
2018-07-02,0.0059292465,0.2628424,1.0335895,0.006128407,0.27167112
2018-07-03,0.005933975,0.2627443,1.0336225,0.00613349,0.27157843
2018-07-04,0.0059411707,0.26278052,1.0336473,0.006141075,0.27162236
2018-07-05,0.0059588924,0.26281255,1.0336634,0.006159489,0.2716597
2018-07-06,0.0059560966,0.26284927,1.0336702,0.0061566397,0.27169946
2018-07-07,0.0059935437,0.26303017,1.0336671,0.0061953287,0.27188563
2018-07-08,0.006032189,0.26337186,1.0336539,0.0062351953,0.27223533
2018-07-09,0.006077939,0.26383927,1.0336294,0.0062823365,0.27271202
2018-07-10,0.006116728,0.26423088,1.0335933,0.006322209,0.27310726
2018-07-11,0.0061564078,0.26453876,1.033545,0.0063629244,0.27341273
2018-07-12,0.00611698,0.2644504,1.0334841,0.006321802,0.2733053
2018-07-13,0.006091226,0.26437593,1.0334103,0.0062947357,0.2732088
2018-07-14,0.006111431,0.26441863,1.0333235,0.0063150856,0.27323
2018-07-15,0.0060819266,0.26431277,1.033224,0.0062839924,0.2730943
2018-07-16,0.0061029606,0.26442426,1.0331122,0.0063050427,0.27317992
2018-07-17,0.006148554,0.26466143,1.0329887,0.0063513867,0.27339226
2018-07-18,0.0061564166,0.26463372,1.0328543,0.0063586817,0.27332807
2018-07-19,0.006137181,0.2644327,1.0327095,0.006337925,0.27308217
2018-07-20,0.006099642,0.26403672,1.0325551,0.006298216,0.27263245
2018-07-21,0.0060493383,0.2635762,1.0323917,0.006245286,0.2721139
2018-07-22,0.0060135564,0.2633707,1.0322199,0.0062073125,0.27185646
2018-07-23,0.005963329,0.26319087,1.0320401,0.006154395,0.27162352
2018-07-24,0.0059545734,0.2630415,1.0318528,0.0061442433,0.27142012
2018-07-25,0.0059408057,0.26302436,1.0316584,0.006128882,0.2713513
2018-07-26,0.005952326,0.26301867,1.0314571,0.006139569,0.27129248
2018-07-27,0.0059662685,0.26309606,1.031249,0.0061527085,0.27131757
2018-07-28,0.005933503,0.26294148,1.0310345,0.006117646,0.27110174
2018-07-29,0.0059395093,0.26298845,1.0308135,0.0061225262,0.27109203
2018-07-30,0.0059504053,0.2630009,1.0305859,0.006132404,0.27104503
2018-07-31,0.0059828577,0.2632158,1.0303516,0.0061644474,0.27120483
2018-08-01,0.00598919,0.26326895,1.0301108,0.0061695296,0.2711962
2018-08-02,0.005960684,0.26317438,1.0298628,0.006138686,0.2710335
2018-08-03,0.0059539364,0.2630842,1.0296073,0.006130216,0.27087343
2018-08-04,0.006001355,0.26336768,1.029344,0.0061774584,0.27109593
2018-08-05,0.0060280203,0.2635789,1.0290724,0.006203269,0.27124175
2018-08-06,0.006014743,0.26357254,1.0287919,0.0061879186,0.2711613
2018-08-07,0.0060617584,0.2637067,1.028502,0.0062345304,0.2712229
2018-08-08,0.006113526,0.2639246,1.0282019,0.0062859394,0.2713678
2018-08-09,0.006109361,0.2638778,1.0278914,0.0062797596,0.27123773
2018-08-10,0.0060796663,0.26374993,1.0275699,0.006247282,0.2710215
2018-08-11,0.0060312254,0.26347747,1.027237,0.006195498,0.2706538
2018-08-12,0.006056433,0.26354346,1.0268931,0.0062193098,0.27063096
2018-08-13,0.0060555814,0.2635724,1.0265384,0.0062162867,0.27056718
2018-08-14,0.006073045,0.2636571,1.026173,0.006231995,0.2705578
2018-08-15,0.006055685,0.26359668,1.0257978,0.006211909,0.27039692
2018-08-16,0.0060172095,0.26332614,1.0254135,0.006170128,0.2700182
2018-08-17,0.005981302,0.26310533,1.025021,0.00613096,0.2696885
2018-08-18,0.005966033,0.26299763,1.0246204,0.006112919,0.26947275
2018-08-19,0.0059954976,0.26299974,1.0242131,0.006140667,0.26936778
2018-08-20,0.0060220044,0.26312402,1.0237992,0.0061653233,0.26938614
2018-08-21,0.0060015502,0.26307973,1.0233794,0.0061418633,0.2692304
2018-08-22,0.0060036234,0.2630485,1.0229543,0.0061414326,0.2690866
2018-08-23,0.006099397,0.26342672,1.0225244,0.006236782,0.26936024
2018-08-24,0.0060882038,0.26350537,1.0220901,0.006222693,0.2693262
2018-08-25,0.006072187,0.26349816,1.0216515,0.006203659,0.26920328
2018-08-26,0.0060243728,0.2633104,1.0212091,0.0061521446,0.26889497
2018-08-27,0.006013959,0.26318908,1.0207632,0.006138828,0.26865372
2018-08-28,0.005998665,0.2629923,1.0203137,0.00612052,0.26833466
2018-08-29,0.0059915585,0.26285216,1.0198606,0.0061105546,0.26807258
2018-08-30,0.005976171,0.26272377,1.0194039,0.0060921325,0.26782164
2018-08-31,0.006011768,0.26294595,1.0189434,0.0061256513,0.26792705
2018-09-01,0.0060748993,0.26319718,1.018479,0.0061871572,0.2680608
2018-09-02,0.006105219,0.26332524,1.0180101,0.0062151747,0.26806778
2018-09-03,0.006121239,0.26341,1.0175364,0.006228584,0.26802927
2018-09-04,0.006090134,0.2632949,1.0170572,0.0061940146,0.26778597
2018-09-05,0.0060681785,0.26318306,1.0165721,0.006168741,0.26754457
2018-09-06,0.0060620643,0.2631479,1.0160806,0.006159546,0.26737946
2018-09-07,0.0060597667,0.26313308,1.0155821,0.0061541907,0.26723325
2018-09-08,0.006108813,0.26334503,1.0150763,0.006200911,0.2673153
2018-09-09,0.0060976623,0.2633248,1.0145631,0.006186463,0.2671596
2018-09-10,0.0061236448,0.26341206,1.0140424,0.006209635,0.267111
2018-09-11,0.0061475392,0.26353344,1.0135145,0.00623062,0.26709497
2018-09-12,0.0061377925,0.2634369,1.0129801,0.0062174615,0.26685634
2018-09-13,0.006128131,0.26331013,1.0124394,0.006204361,0.26658556
2018-09-14,0.0061590727,0.26339582,1.0118933,0.006232324,0.26652846
2018-09-15,0.0061514652,0.26329425,1.0113423,0.006221237,0.26628062
2018-09-16,0.006179418,0.26343063,1.0107874,0.006246078,0.26627234
2018-09-17,0.006133508,0.26329547,1.010229,0.0061962474,0.2659887
2018-09-18,0.0061021424,0.26311523,1.0096679,0.006161137,0.265659
2018-09-19,0.0060759014,0.26295388,1.0091046,0.00613122,0.26534796
2018-09-20,0.006102068,0.26302323,1.0085399,0.006154179,0.26526943
2018-09-21,0.0060949735,0.2629476,1.0079741,0.0061435755,0.26504436
2018-09-22,0.0060851104,0.26289997,1.007408,0.006130189,0.26484755
2018-09-23,0.0060938084,0.26288298,1.0068419,0.0061355014,0.2646816
2018-09-24,0.0060622445,0.26275548,1.0062761,0.006100292,0.26440457
2018-09-25,0.0060582664,0.2626795,1.0057111,0.0060928655,0.26417968
2018-09-26,0.0061016544,0.26287323,1.0051469,0.0061330586,0.2642262
2018-09-27,0.0061017703,0.2628923,1.0045838,0.00612974,0.26409736
2018-09-28,0.0061136256,0.26293162,1.0040218,0.006138213,0.26398906
2018-09-29,0.006157661,0.26309413,1.0034606,0.0061789704,0.2640046
2018-09-30,0.0061817,0.26321435,1.0029001,0.0061996276,0.2639777
2018-10-01,0.0061781053,0.2632121,1.0023401,0.0061925626,0.26382804
2018-10-02,0.006172531,0.26324162,1.0017799,0.006183517,0.26371017
2018-10-03,0.0061506475,0.26312727,1.001219,0.0061581456,0.26344803
2018-10-04,0.0061301994,0.26304603,1.0006571,0.0061342274,0.26321888
2018-10-05,0.006141415,0.26304954,1.0000936,0.0061419895,0.26307416
2018-10-06,0.0061540077,0.2630789,0.99952793,0.0061511025,0.2629547
2018-10-07,0.0062045674,0.26325056,0.99896,0.0061981147,0.2629768
2018-10-08,0.0062095444,0.26323542,0.9983895,0.006199544,0.26281148
2018-10-09,0.006210046,0.2631998,0.9978165,0.0061964863,0.2626251
2018-10-10,0.006224054,0.2632282,0.9972412,0.006206883,0.262502
2018-10-11,0.006247715,0.26334688,0.9966641,0.0062268735,0.2624684
2018-10-12,0.00626869,0.26352215,0.9960855,0.0062441514,0.2624906
2018-10-13,0.006344788,0.2638319,0.99550617,0.0063162753,0.2626463
2018-10-14,0.006315172,0.26367062,0.9949265,0.0062831324,0.2623329
2018-10-15,0.006275819,0.26352686,0.99434733,0.006240344,0.26203722
2018-10-16,0.0062468527,0.2633651,0.9937692,0.00620793,0.2617241
2018-10-17,0.0062658074,0.26339835,0.99319285,0.006223155,0.26160535
2018-10-18,0.0062509663,0.26331982,0.9926188,0.0062048268,0.2613762
2018-10-19,0.00619456,0.26306415,0.9920478,0.0061452994,0.2609722
2018-10-20,0.006198703,0.2630427,0.9914804,0.0061458927,0.26080167
2018-10-21,0.0062102224,0.26312974,0.990917,0.006153815,0.26073974
2018-10-22,0.0061885845,0.26294938,0.9903584,0.0061289165,0.26041412
2018-10-23,0.006198973,0.26294568,0.98980516,0.0061357752,0.260265
2018-10-24,0.0062376047,0.2629786,0.9892572,0.0061705955,0.2601535
2018-10-25,0.0062393574,0.2630277,0.9887153,0.006168948,0.2600595
2018-10-26,0.006237923,0.26303622,0.98817956,0.006164188,0.259927
2018-10-27,0.006234636,0.26300463,0.98765,0.006157638,0.2597565
2018-10-28,0.0062386007,0.26299047,0.98712623,0.0061582862,0.25960478
2018-10-29,0.0062286262,0.26295668,0.98660827,0.006145214,0.25943524
2018-10-30,0.006206309,0.26279962,0.9860959,0.006120016,0.25914562
2018-10-31,0.0062328028,0.2629223,0.98558843,0.006142978,0.25913316
2018-11-01,0.0062228576,0.26286897,0.98508525,0.0061300453,0.25894836
2018-11-02,0.006212242,0.26285914,0.98458606,0.0061164866,0.25880745
2018-11-03,0.0062185954,0.26288193,0.98409027,0.006119659,0.25869957
2018-11-04,0.0061788345,0.26272172,0.98359746,0.006077486,0.25841242
2018-11-05,0.0061875456,0.26275456,0.98310727,0.006083021,0.25831592
2018-11-06,0.0062062787,0.26274723,0.98261964,0.0060984115,0.2581806
2018-11-07,0.006193136,0.2627511,0.9821345,0.0060824924,0.25805694
2018-11-08,0.0062348954,0.26289788,0.981652,0.006120498,0.25807422
2018-11-09,0.006184577,0.26273376,0.9811724,0.006068136,0.2577871
2018-11-10,0.0061938027,0.2627454,0.9806959,0.0060742367,0.25767335
2018-11-11,0.00622588,0.26287395,0.9802231,0.0061027515,0.2576751
2018-11-12,0.0062066712,0.26281267,0.97975445,0.006081014,0.2574919
2018-11-13,0.00617923,0.26269904,0.9792905,0.006051261,0.25725865
2018-11-14,0.006186724,0.26265532,0.9788319,0.006055763,0.2570954
2018-11-15,0.0062755947,0.26303294,0.9783791,0.0061399103,0.2573459
2018-11-16,0.006300133,0.26316494,0.9779327,0.0061611063,0.2573576
2018-11-17,0.0063204737,0.263248,0.9774934,0.006178221,0.25732318
2018-11-18,0.0063222456,0.26324543,0.9770617,0.0061772238,0.25720704
2018-11-19,0.0062772576,0.2630444,0.9766382,0.0061306097,0.2568992
2018-11-20,0.006268844,0.2629786,0.9762236,0.0061197933,0.25672594
2018-11-21,0.0062676063,0.26286945,0.9758182,0.0061160442,0.2565128
2018-11-22,0.0062923003,0.26298252,0.97542286,0.0061376537,0.25651917
2018-11-23,0.006280067,0.26288384,0.97503763,0.0061233016,0.25632164
2018-11-24,0.006284148,0.2629285,0.97466284,0.0061249253,0.25626662
2018-11-25,0.0062907017,0.26296818,0.97429854,0.0061290213,0.25620952
2018-11-26,0.0062717064,0.262856,0.97394454,0.0061082942,0.25600716
2018-11-27,0.0062752212,0.26285723,0.9736007,0.00610956,0.25591797
2018-11-28,0.0062794336,0.2628433,0.9732664,0.006111562,0.25581658
2018-11-29,0.0062850476,0.26285627,0.97294116,0.0061149816,0.25574368
2018-11-30,0.006281812,0.26286545,0.9726244,0.006109844,0.25566936
2018-12-01,0.006249389,0.2627723,0.9723156,0.0060763787,0.2554976
2018-12-02,0.006230595,0.2626848,0.97201437,0.0060562277,0.2553334
2018-12-03,0.006226725,0.2626421,0.97172004,0.0060506333,0.25521457
2018-12-04,0.0062309387,0.26264343,0.9714322,0.0060529346,0.25514027
2018-12-05,0.0063217226,0.26308107,0.97115093,0.006139347,0.25549144
2018-12-06,0.0062917043,0.26303348,0.9708759,0.006108464,0.25537288
2018-12-07,0.0063181752,0.26312277,0.97060704,0.0061324653,0.2553888
2018-12-08,0.0063538426,0.263244,0.9703445,0.006165416,0.25543737
2018-12-09,0.0063180234,0.26297554,0.9700887,0.006129043,0.2551096
2018-12-10,0.006318213,0.2629282,0.9698395,0.0061276527,0.25499815
2018-12-11,0.006333356,0.26304227,0.9695976,0.0061408062,0.25504515
2018-12-12,0.0063798763,0.26321942,0.9693633,0.0061844178,0.25515524
2018-12-13,0.0063516614,0.263129,0.9691369,0.006155629,0.255008
2018-12-14,0.006350498,0.26311842,0.96891886,0.0061531174,0.2549404
2018-12-15,0.0063863243,0.26326203,0.9687099,0.0061864955,0.25502452
2018-12-16,0.0063731694,0.26329526,0.9685104,0.0061724805,0.2550042
2018-12-17,0.006329046,0.2630333,0.96832097,0.006128548,0.25470066
2018-12-18,0.0063244994,0.26296815,0.96814203,0.006123014,0.2545905
2018-12-19,0.0063312734,0.26298872,0.96797425,0.0061285095,0.2545663
2018-12-20,0.0062829447,0.26276857,0.9678184,0.0060807494,0.25431225
2018-12-21,0.0063268347,0.2629164,0.9676746,0.006122317,0.2544175
2018-12-22,0.006322383,0.26292133,0.96754354,0.006117181,0.25438783
2018-12-23,0.006297069,0.26275072,0.9674254,0.006091945,0.25419173
2018-12-24,0.006303638,0.26282158,0.96732014,0.006097636,0.25423262
2018-12-25,0.006335705,0.26297322,0.9672275,0.006128068,0.25435492
2018-12-26,0.0063404823,0.26304588,0.96714735,0.006132181,0.25440413
2018-12-27,0.006334073,0.2630104,0.96707904,0.0061255493,0.25435185
2018-12-28,0.006362773,0.26307726,0.96702194,0.006152941,0.25440148
